lengt;dynamics;variability;mse;time;type;id;label
82.49534800055297;0.11008246985057374;9.026762527747053;12.555703634813508;[0.00251889];first;QC_Shew_13_01_pt5_1_22Feb13_Lynx_13-02-11;_good_
0.0;0.0;0.0;0.0;[0.99748111];last;QC_Shew_13_01_pt5_1_22Feb13_Lynx_13-02-11;_good_
36.94104186357106;0.6480905869658541;20.090808195941477;29.277713442192358;[0.00251889];first;QC_Shew_13_01_pt5_1_23Feb13_Lynx_13-02-11;_good_
45.00191276538715;-0.009220282085474714;0.414912693846361;0.011119487206180174;[0.88413098];last;QC_Shew_13_01_pt5_1_23Feb13_Lynx_13-02-11;_good_
29.041035044310767;0.4976003310042227;12.93760860610979;54.50454900986967;[0.00251889];first;QC_Shew_13_01_pt5_10_8Feb13_Lynx_13-01-02;_good_
61.04336793880692;-0.3281722386584336;19.033989842189158;4.249653466309983;[0.85138539];last;QC_Shew_13_01_pt5_10_8Feb13_Lynx_13-01-02;_good_
30.435992202996786;0.5203006693544626;14.048118072570475;40.95991972495025;[0.00251889];first;QC_Shew_13_01_pt5_11_8Feb13_Lynx_13-01-01;_good_
60.88929111308779;-0.3195501502578765;18.533908714956823;3.461008325667598;[0.85138539];last;QC_Shew_13_01_pt5_11_8Feb13_Lynx_13-01-01;_good_
29.31153436949706;1.0714080071268453;21.42816014253691;85.92916111917819;[0.00251889];first;QC_Shew_13_01_pt5_2_10Feb13_Lynx_13-01-02;_good_
76.17000019736628;-0.29788424193395124;21.745549661178472;5.162432274936015;[0.81360202];last;QC_Shew_13_01_pt5_2_10Feb13_Lynx_13-01-02;_good_
35.6802994874691;0.31825074921083774;10.820525473168459;10.002941006628566;[0.00251889];first;QC_Shew_13_01_pt5_2_11Feb13_Lynx_13-01-02;_good_
25.147823406313744;-0.3129525114710046;7.510860275304111;2.34326263351716;[0.93702771];last;QC_Shew_13_01_pt5_2_11Feb13_Lynx_13-01-02;_good_
38.690058476439916;0.4711433118860669;16.49001591601234;22.87019160855391;[0.00251889];first;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
53.355017235584036;-0.11593854359783748;6.144742810685386;7.745594242958005;[0.86397985];last;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
73.86220251588719;8.145759300031429;73.31183370028288;1025.2363646617694;[0.00251889];first;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
62.37078784794775;-0.2838794622789885;17.032767736739288;3.809314346671199;[0.84634761];last;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
82.75715795525991;0.13620766201258272;11.169028285031771;25.942722155218398;[0.00251889];first;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
23.783251903323357;-1.0997923651637151;17.596677842619442;2.511509091737113;[0.95717884];last;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
35.892259436678046;0.5079968775565754;16.255900081810424;21.779993528642468;[0.00251889];first;QC_Shew_13_01_pt5_3_24Feb13_Lynx_13-01-01;_good_
54.031586046393556;-0.034208123442765456;1.8472386659093445;0.47105924987258196;[0.86146096];last;QC_Shew_13_01_pt5_3_24Feb13_Lynx_13-01-01;_good_
82.51381277993697;0.11212172803721063;9.193981699051278;17.21778416943572;[0.00251889];first;QC_Shew_13_01_pt5_3_6Feb13_Lynx_13-01-01;_good_
38.0478216869708;-0.5022757337724101;17.077374948261962;8.807111240079308;[0.91183879];last;QC_Shew_13_01_pt5_3_6Feb13_Lynx_13-01-01;_good_
19.46800336293538;6.411822023412547;19.235466070237635;34.2609620441239;[0.00251256];first;QC_Shew_13_01_pt5_4_16Feb13_Lynx_13-01-02;_good_
86.38328410910475;-0.1811427674818318;15.397135235955687;4.74955197378481;[0.7839196];last;QC_Shew_13_01_pt5_4_16Feb13_Lynx_13-01-02;_good_
39.18424170827415;0.5033802459799329;17.618308609297642;24.85686937408502;[0.00251889];first;QC_Shew_13_01_pt5_4_23Feb13_Lynx_13-02-12;_good_
41.00087695438864;-0.0065405443470095866;0.26816231822738246;0.014544701506480951;[0.89420655];last;QC_Shew_13_01_pt5_4_23Feb13_Lynx_13-02-12;_good_
80.4257246979683;0.1033026448667563;8.264211589340519;11.471386946634219;[0.00251889];first;QC_Shew_13_01_pt5_4_6Feb13_Lynx_13-01-02;_good_
28.894009409106953;-0.6703851760440831;16.089244225057968;7.422582301341671;[0.93702771];last;QC_Shew_13_01_pt5_4_6Feb13_Lynx_13-01-02;_good_
29.654039703239597;0.45415634370615887;12.262221280066285;50.8382027073957;[0.00251889];first;QC_Shew_13_01_pt5_5_10Feb13_Lynx_13-01-01;_good_
75.25723794373792;-0.3041799410219814;21.90095575358268;4.588441582107986;[0.81612091];last;QC_Shew_13_01_pt5_5_10Feb13_Lynx_13-01-01;_good_
82.59013126864401;0.12018834550644086;9.855444331528147;18.99069163570557;[0.00251889];first;QC_Shew_13_01_pt5_5_6Feb13_Lynx_13-01-01;_good_
26.54996776577957;-0.8730704272335842;17.461408544671713;6.7172472543369155;[0.94710327];last;QC_Shew_13_01_pt5_5_6Feb13_Lynx_13-01-01;_good_
28.910274858111322;0.48620616863573757;12.641360384529179;52.60877757476628;[0.00251889];first;QC_Shew_13_01_pt5_6_10Feb13_Lynx_13-01-02;_good_
76.73891744207734;-0.32412865139867963;23.661391552103638;5.439868569059078;[0.81360202];last;QC_Shew_13_01_pt5_6_10Feb13_Lynx_13-01-02;_good_
80.52684625458248;0.1149544527391481;9.196356219131857;15.048804122789093;[0.00251889];first;QC_Shew_13_01_pt5_6_6Feb13_Lynx_13-01-02;_good_
29.252071316682937;-0.6968227450716137;16.72374588171874;6.042663225474613;[0.93702771];last;QC_Shew_13_01_pt5_6_6Feb13_Lynx_13-01-02;_good_
25.631317834974837;0.49183206356198095;11.312137461925545;31.878193889293616;[0.00251889];first;QC_Shew_13_01_pt5_7_8Feb13_Lynx_13-01-01;_good_
65.9090031044116;-0.3606549317078256;22.36060576588517;5.270674100745284;[0.84130982];last;QC_Shew_13_01_pt5_7_8Feb13_Lynx_13-01-01;_good_
83.40178048392345;0.0985134006036659;8.176612250104256;12.889570532428154;[0.00253165];first;QC_Shew_13_01_pt5_a_15Jan13_Lynx_13-01-02;_good_
4.2103093562895815;-0.9846998908668976;2.954099672600705;0.1665100962103201;[0.98987342];last;QC_Shew_13_01_pt5_a_15Jan13_Lynx_13-01-02;_good_
39.27808064218693;0.11963020749154636;4.665578092170321;10.760412448728143;[0.00251889];first;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
50.692288207492645;-0.16698273409128042;8.349136704564017;2.915811374436746;[0.87153652];last;QC_Shew_11_02_0pt5-06_22Oct11_Jaguar_11-10-10;_poor_
9.185492775789807;-0.8496491176624773;5.947543823637346;13.573576604677946;[0.00251889];first;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
38.35081024751837;-0.5921003118431972;19.53931029082551;6.698894805911215;[0.91435768];last;QC_Shew_11_03_0pt5-04_7Oct11_Jaguar_11-06-30;_poor_
38.20845127909472;0.2576595070686779;9.533401761541086;10.86920751283662;[0.00251889];first;QC_Shew_11_03_0pt5-08_19Sep11_Jaguar_11-06-30;_poor_
34.95703338122276;-0.3494639510605315;11.53231038499753;5.102154224126266;[0.91435768];last;QC_Shew_11_03_0pt5-08_19Sep11_Jaguar_11-06-30;_poor_
30.091059475517696;0.07797335983201283;2.3392007949603837;10.11917258195222;[0.00251889];first;QC_Shew_11_03_e_1Sep11_Jaguar_11-07-16;_poor_
0.0;0.0;0.0;0.0;[0.99748111];last;QC_Shew_11_03_e_1Sep11_Jaguar_11-07-16;_poor_
15.417506674717707;-2.367015890108643;14.202095340651852;17.978369022138107;[0.00251889];first;QC_Shew_11_03_H_12Oct11__11-06-30;_poor_
48.50360813091318;-0.46388139788118227;20.410781506772025;4.93473664389091;[0.88664987];last;QC_Shew_11_03_H_12Oct11__11-06-30;_poor_
57.75237639343316;-19.224801629055385;57.67440488716616;104.91020763130567;[0.00251889];first;QC_Shew_11_03_pt5_f_11Jul11_Jaguar_11-05-05;_poor_
20.89932840283338;-6.8942965775219465;20.682889732565855;0.7131407484413749;[0.98992443];last;QC_Shew_11_03_pt5_f_11Jul11_Jaguar_11-05-05;_poor_
31.851797096761608;10.57006768764867;31.71020306294602;118.53662956059603;[0.00251889];first;QC_Shew_11_03_pt5_g_11Jul11_Jaguar_11-05-06;_poor_
1.0466178927247807;0.30888349481909916;0.30888349481909927;0.0;[0.99496222];last;QC_Shew_11_03_pt5_g_11Jul11_Jaguar_11-05-06;_poor_
8.668150238350957;0.4171485900323732;3.337188720258979;17.547678255040125;[0.00251889];first;QC_Shew_11_03_pt5-c_9Oct11_Jaguar_11-06-28;_poor_
15.865373893551766;-0.8648622593535494;10.37834711224258;11.389906252888826;[0.96725441];last;QC_Shew_11_03_pt5-c_9Oct11_Jaguar_11-06-28;_poor_
15.315432503882175;-5.006245796568863;15.018737389706587;10.04330990071417;[0.00251889];first;QC_Shew_11_03_Run-4_25Jul11_Jaguar_11-07-19;_poor_
10.142913719774969;-1.3629899600877458;8.177939760526442;0.6502333185526669;[0.98236776];last;QC_Shew_11_03_Run-4_25Jul11_Jaguar_11-07-19;_poor_
27.267380693560174;-5.361007554135839;26.805037770679192;98.19138862647037;[0.00251889];first;QC_Shew_11_05_0pt5-08_23Oct11_Jaguar_11-10-12;_poor_
6.000922055510843;-0.01753212631814651;0.10519275790888116;9.479858456884102;[0.98236776];last;QC_Shew_11_05_0pt5-08_23Oct11_Jaguar_11-10-12;_poor_
38.98985612535324;0.3323432979555063;12.296702024353749;16.07273775233813;[0.00253165];first;QC_Shew_11_05_5pt_2_29Nov11_Jaguar_11-09-25;_poor_
37.75875559142371;-0.6263451335962926;20.043044275081343;6.888884853081894;[0.9164557];last;QC_Shew_11_05_5pt_2_29Nov11_Jaguar_11-09-25;_poor_
39.60964536804789;0.38214725895337687;14.139448581274948;14.243960767368609;[0.00253165];first;QC_Shew_11_05_pt5_d_18Nov11_Jaguar_11-10-08;_poor_
254.00007118562982;-0.0007486767318307834;0.19016388988501376;0.02165286786458812;[0.35443038];last;QC_Shew_11_05_pt5_d_18Nov11_Jaguar_11-10-08;_poor_
38.434898227583666;0.37396090787797753;13.462592683607191;13.387033976758307;[0.00253165];first;QC_Shew_11_05_pt5_e_18Nov11_Jaguar_11-10-05;_poor_
253.0000803690652;-0.0007970750776297659;0.20165999464033035;0.04159668862329541;[0.35696203];last;QC_Shew_11_05_pt5_e_18Nov11_Jaguar_11-10-05;_poor_
174.12954867441007;0.03859558979875891;6.715632624984067;10.394855086724034;[0.00143062];first;QC_Shew_11_06_200ng_3_7Mar12_Lynx_12-02-29;_poor_
86.31383578146728;-86.30804277302883;86.30804277302377;1.8991630655691364e-23;[0.99713877];last;QC_Shew_11_06_200ng_3_7Mar12_Lynx_12-02-29;_poor_
86.58746415317493;0.11708381322024297;10.069207936940899;32.55603810899483;[0.00139082];first;QC_Shew_11_06_500ng_a_21May12_Lynx_12-02-29;_poor_
72.17566074129336;-0.18273311489699753;12.974051157686802;4.3715228494866265;[0.89986092];last;QC_Shew_11_06_500ng_a_21May12_Lynx_12-02-29;_poor_
12.738698714058435;4.1268018950319565;12.380405685095866;21.262280416253596;[0.00143062];first;QC_Shew_11_06_500ng_e_21Mar12_Lynx_12-02-29-CapPump;_poor_
7.235721832026291;-7.166287074243011;7.166287074242973;4.477085404273226e-25;[0.99713877];last;QC_Shew_11_06_500ng_e_21Mar12_Lynx_12-02-29-CapPump;_poor_
36.369846732304346;0.28250447181768124;9.88765651361885;11.241759509959458;[0.00253165];first;QC_Shew_11_06_5pt_1_22Dec11_Jaguar_11-09-17;_poor_
26.70919905813796;-0.23515484740746329;6.11402603259404;1.1858269538331327;[0.93164557];last;QC_Shew_11_06_5pt_1_22Dec11_Jaguar_11-09-17;_poor_
46.20341035037621;0.2328090702968204;10.476408163356922;12.4590884781412;[0.00253165];first;QC_Shew_11_06_5pt_10_22Dec11_Jaguar_11-09-18;_poor_
30.193320278179122;-0.40348701617311555;11.297636452847229;3.8688875795512665;[0.92658228];last;QC_Shew_11_06_5pt_10_22Dec11_Jaguar_11-09-18;_poor_
46.27591625262838;0.10969200958184533;5.045832440764883;28.327627612766193;[0.00253165];first;QC_Shew_11_06_5pt_13_22Dec11_Jaguar_11-09-17;_poor_
18.838890838090034;-0.30883996419832993;5.559119355569962;0.4581134983201415;[0.95189873];last;QC_Shew_11_06_5pt_13_22Dec11_Jaguar_11-09-17;_poor_
36.6144189001856;0.3072135086824044;10.75247280388416;11.423453417292466;[0.00253165];first;QC_Shew_11_06_5pt_30_22Dec11_Jaguar_11-09-18;_poor_
32.007156834931884;-0.2569696303088535;7.966058539574448;1.1801626438843058;[0.91898734];last;QC_Shew_11_06_5pt_30_22Dec11_Jaguar_11-09-18;_poor_
45.52847955975091;0.26586290490761905;11.697967815935243;10.812333055053928;[0.00253165];first;QC_Shew_11_06_5pt_b2_19Dec11_Jaguar_11-09-18_B;_poor_
26.32961499633034;-0.1597364038670898;4.153146500544324;0.47564264359756114;[0.93164557];last;QC_Shew_11_06_5pt_b2_19Dec11_Jaguar_11-09-18_B;_poor_
79.15739376400958;0.17290731837588375;13.486770833318943;10.167838274782426;[0.00140647];first;QC_Shew_11_06-500ng-F01_2May12_Lynx_12-02-29;_poor_
46.05044618781259;-0.04684565261085075;2.15490002009912;1.1999984059006361;[0.93389592];last;QC_Shew_11_06-500ng-F01_2May12_Lynx_12-02-29;_poor_
84.51208920821874;0.2494172930461766;20.45221802978648;11.123890187030542;[0.00140647];first;QC_Shew_11_06-500ng-F01_4May12_Lynx_12-02-29;_poor_
38.36219702862599;-0.13839743860795062;5.259102667102127;0.28653165065364933;[0.94514768];last;QC_Shew_11_06-500ng-F01_4May12_Lynx_12-02-29;_poor_
19.04225119874396;6.268149919465569;18.8044497583967;32.73832927108234;[0.00125156];first;QC_Shew_11_06-500ng-F02_30Apr12_Lynx_12-02-31;_poor_
137.12207399640033;0.04222435445614072;5.784736560491297;2.782982994208956;[0.82728411];last;QC_Shew_11_06-500ng-F02_30Apr12_Lynx_12-02-31;_poor_
20.29072706543737;6.689241817559433;20.067725452678303;37.282380394291714;[0.00125156];first;QC_Shew_11_06-500ng-F03_30Apr12_Lynx_12-02-29;_poor_
132.01689666455096;-0.016000826673731112;2.112109120932516;3.2802832679743115;[0.83354193];last;QC_Shew_11_06-500ng-F03_30Apr12_Lynx_12-02-29;_poor_
28.44376689507074;9.428372518810344;28.285117556431018;74.0855890906613;[0.00113766];first;QC_Shew_11_06-500ng-F08_27Apr12_Lynx_12-02-31;_poor_
230.00273367530687;-0.004875574929298029;1.1213822337385437;3.4083204147224757;[0.73720137];last;QC_Shew_11_06-500ng-F08_27Apr12_Lynx_12-02-31;_poor_
93.34058083855555;0.0856605540568297;7.966431527285167;11.366155245031187;[0.00178891];first;QC_Shew_12_01_500ng_b_5Jun12_Lynx_12-02-31;_poor_
2.007386462545413;0.08602384845289648;0.1720476969057927;2.035805167139514;[0.99463327];last;QC_Shew_12_01_500ng_b_5Jun12_Lynx_12-02-31;_poor_
77.620243356323;0.12718137371753246;9.792965776250014;30.15006970142048;[0.00139082];first;QC_Shew_12_01_500ng_d_15Jun12_Lynx_12-02-29;_poor_
23.059053106820496;-0.07170526451195593;1.6492210837749894;0.7654047951769054;[0.96662031];last;QC_Shew_12_01_500ng_d_15Jun12_Lynx_12-02-29;_poor_
50.30537890274118;0.11069082445868372;5.534541222934195;11.071638699191137;[0.00253165];first;QC_Shew_12_02_2p5_1_19Jul12_Sam_12-05-13;_poor_
27.07111607094151;-0.07262778178082303;1.9609501080822156;1.108916608676315;[0.92911392];last;QC_Shew_12_02_2p5_1_19Jul12_Sam_12-05-13;_poor_
24.698326856411136;0.39132209985365524;9.000408296634077;10.951758716630572;[0.00253165];first;QC_Shew_12_02_2p5_13_19Jul12_Sam_12-05-13;_poor_
44.47367134084134;-0.14712717718740756;6.473595796245917;5.062682985287391;[0.88607595];last;QC_Shew_12_02_2p5_13_19Jul12_Sam_12-05-13;_poor_
29.435737762709525;0.5308008040149379;13.800820904388388;17.893427058503818;[0.00253165];first;QC_Shew_12_02_2p5_15_19Jul12_Sam_12-05-13;_poor_
45.767371664449286;-0.18546213093454655;8.345795892054582;7.987064834584238;[0.8835443];last;QC_Shew_12_02_2p5_15_19Jul12_Sam_12-05-13;_poor_
29.821078988910774;0.3664793059816964;10.261420567487505;12.800599693878413;[0.00253165];first;QC_Shew_12_02_2p5_5_19Jul12_Sam_12-05-13;_poor_
43.21704865923004;-0.10060201378736396;4.325886592856648;2.4897935679956484;[0.88860759];last;QC_Shew_12_02_2p5_5_19Jul12_Sam_12-05-13;_poor_
29.868801218106032;0.47306792275828835;12.772833914473807;18.84079794883389;[0.00253165];first;QC_Shew_12_02_2p5_7_19Jul12_Sam_12-05-13;_poor_
31.0006352482164;-0.006401888456853472;0.19845854216245584;0.005229862648902935;[0.91898734];last;QC_Shew_12_02_2p5_7_19Jul12_Sam_12-05-13;_poor_
32.23678204003796;0.7330027772424456;19.0580722083036;11.699254126876793;[0.0044843];first;QC_Shew_12_02_2p5_9_27Jul12_Sam_12-05-13;_poor_
28.208983736587758;-0.30258774974834596;8.16986924320534;1.417896623055858;[0.87443946];last;QC_Shew_12_02_2p5_9_27Jul12_Sam_12-05-13;_poor_
21.775978187014896;1.7084941559756286;18.79343571573193;30.98126004951213;[0.00139082];first;QC_Shew_12_02_3_5FL_500ng_Polaroid_30Oct12_12-02-32;_poor_
6.034448209165757;1.129562005522047;4.518248022088187;6.818927838458514;[0.9930459];last;QC_Shew_12_02_3_5FL_500ng_Polaroid_30Oct12_12-02-32;_poor_
15.281434115277191;1.3722210014369638;12.349989012932667;13.974836584844331;[0.00411523];first;QC_Shew_12_02_4_5FL_500ng_Polaroid_30Oct12_12-02-32;_poor_
37.49855694082835;18.722591785357395;37.44518357071502;175.40691292002862;[0.98765432];last;QC_Shew_12_02_4_5FL_500ng_Polaroid_30Oct12_12-02-32;_poor_
22.626850789399153;0.24041276766182879;5.289080888560235;10.137562421965464;[0.00104275];first;QC_Shew_12_02_500ng_A_10Dec12_RZ12-8-01;_poor_
230.00164322075545;-0.0037800697318279433;0.8694160383204235;0.3406191372421548;[0.75912409];last;QC_Shew_12_02_500ng_A_10Dec12_RZ12-8-01;_poor_
25.565167982466587;1.5279334682927974;21.39106855609917;29.211925736494816;[0.00286533];first;QC_Shew_12_02_pt5_2_28Sep12_Earth_12-04-16-NotQC;_poor_
30.955050488975054;1.521717240187223;25.869193083182836;378.30373807213175;[0.94842407];last;QC_Shew_12_02_pt5_2_28Sep12_Earth_12-04-16-NotQC;_poor_
89.29732371899232;0.08180826529443469;7.280935611204697;12.98284768078941;[0.00251889];first;QC_Shew_12_02_pt5_A_13Jan13_Lynx_13-01-01;_poor_
35.99502057576897;-0.2401385760645534;8.404850162259365;2.843311098118298;[0.9093199];last;QC_Shew_12_02_pt5_A_13Jan13_Lynx_13-01-01;_poor_
484.42857714591725;242.21222427636573;484.4244485527314;11797.930719643098;[0.00251889];first;QC_Shew_12_02_pt5_a_16Nov12_Lynx_12-11-07;_poor_
29.551468302885095;-14.741856047123104;29.483712094246584;3.166236209416954;[0.99244332];last;QC_Shew_12_02_pt5_a_16Nov12_Lynx_12-11-07;_poor_
235.60682898592685;78.52924286517856;235.58772859553568;5125.258222423337;[0.00251889];first;QC_Shew_12_02_pt5_b_16Nov12_Lynx_12-11-07;_poor_
9.915116693687898;-9.864559749398646;9.864559749398268;2.2466758580694416e-25;[0.99496222];last;QC_Shew_12_02_pt5_b_16Nov12_Lynx_12-11-07;_poor_
370.1962091792766;185.09540329969485;370.19080659938965;7566.746334365151;[0.00251889];first;QC_Shew_12_02_pt5_c_16Nov12_Lynx_12-11-07;_poor_
7.365562750910993;-7.297363540184149;7.297363540184051;4.947735597546186e-27;[0.99496222];last;QC_Shew_12_02_pt5_c_16Nov12_Lynx_12-11-07;_poor_
85.30872504432438;0.08530715412596322;7.251108100706887;12.007793883349532;[0.00251889];first;QC_Shew_12_02_pt5_D_13Jan13_Lynx_13-01-02;_poor_
41.31472451168254;-0.3496090250530844;13.634751977070295;8.47683284944949;[0.89924433];last;QC_Shew_12_02_pt5_D_13Jan13_Lynx_13-01-02;_poor_
202.83020783551746;67.60267352586254;202.80802057758763;3802.486878901929;[0.00251889];first;QC_Shew_12_02_pt5_d_16Nov12_Lynx_12-11-07;_poor_
26.88399002074361;-26.86538515330677;26.865385153305397;4.820760546241812e-25;[0.99496222];last;QC_Shew_12_02_pt5_d_16Nov12_Lynx_12-11-07;_poor_
378.8752313834419;189.43497628200595;378.86995256401195;6424.878815836856;[0.00251889];first;QC_Shew_12_02_pt5_e_16Nov12_Lynx_12-11-07;_poor_
0.0;0.0;0.0;0.0;[0.99748111];last;QC_Shew_12_02_pt5_e_16Nov12_Lynx_12-11-07;_poor_
267.0588781426074;89.0140091313896;267.0420273941688;6591.620817558408;[0.00251889];first;QC_Shew_12_02_pt5_f_16Nov12_Lynx_12-11-07;_poor_
0.0;0.0;0.0;0.0;[0.99748111];last;QC_Shew_12_02_pt5_f_16Nov12_Lynx_12-11-07;_poor_
113.50295437250186;56.742666158910446;113.48533231782088;569.6937055435059;[0.00251889];first;QC_Shew_13_01_pt5_1a_25Feb13_Lynx_13-01-01;_poor_
25.00002043834256;-0.0012786978036614263;0.03196744509153859;6.219904024998954e-05;[0.93450882];last;QC_Shew_13_01_pt5_1a_25Feb13_Lynx_13-01-01;_poor_
18.629843206410467;-9.261088730481935;18.522177460963874;114.5241028287587;[0.00251889];first;QC_Shew_13_01_pt5_2_24Feb13_Lynx_13-01-02;_poor_
112.00526273701082;-0.009694310422208427;1.085762767287349;0.3705811883671166;[0.71536524];last;QC_Shew_13_01_pt5_2_24Feb13_Lynx_13-01-02;_poor_
2.0073338475085323;-0.08571635688917373;0.1714327137783469;4633.707400280292;[0.00251889];first;QC_Shew_13_01_pt5_2b_20Feb13_Lynx_13-01-02;_poor_
0.0;0.0;0.0;0.0;[0.99748111];last;QC_Shew_13_01_pt5_2b_20Feb13_Lynx_13-01-02;_poor_
