duration_short;duration_medium;duration_long;dynamics_decreasing;dynamics_constant;dynamics_increasing;variability_low;variability_medium;variability_high;time_beginning;time_middle;time_ending;id;label
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.47355164];[0.02644836];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.7371136992232549;0.26288630077674513;0.0;0.0005545605517324023;0.9994454394482676;0.0;0.7096860554694354;0.2903139445305645;[0.];[0.4231738];[0.0768262];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.893173715462249;0.10682628453775105;0.0;0.7579995408136835;0.24200045918631646;0.0;0.7477367203488257;0.2522632796511744;0.0;[0.];[0.37279597];[0.12720403];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.13049808590533984;0.8695019140946602;0.0;0.0;0.0;1.0;0.03997275803506243;0.9600272419649376;0.0;[0.];[0.33501259];[0.16498741];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.9351539358184858;0.0648460641815142;0.0;0.0;1.0;0.0;0.8974702091913882;0.10252979080861177;[0.];[0.29722922];[0.20277078];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.044146932137324055;0.9558530678626759;0.0;1.0;0.0;0.0;0.0;0.980159671450075;0.019840328549925002;[0.];[0.25944584];[0.24055416];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.22166247];[0.27833753];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.46411769541129105;0.535882304588709;0.0;1.0;0.0;0.0;[0.];[0.18387909];[0.31612091];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.3834234994558474;0.6165765005441526;0.0;1.0;0.0;0.0;[0.];[0.14609572];[0.35390428];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.38892976327832557;0.6110702367216744;0.0;1.0;0.0;0.0;0.2793924939605065;0.7206075060394934;0.0;[0.];[0.10831234];[0.39168766];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[0.07052897];[0.42947103];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.03274559];[0.46725441];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.0;0.641480919195646;0.35851908080435413;1.0;0.0;0.0;[0.];[0.];[0.50503778];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;0.6082891757875889;0.0;0.0;0.8056137773557959;0.0;0.0;0.7378999292449189;[0.];[0.];[0.54282116];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.];[0.58060453];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.8755411218365918;0.12445887816340821;0.0;0.1319737996496136;0.8680262003503865;0.0;0.8431546654972519;0.15684533450274804;[0.];[0.];[0.61838791];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.];[0.66876574];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.0;0.6927772320550586;0.3072227679449414;1.0;0.0;0.0;[0.];[0.];[0.70654912];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.29804833737010367;0.7019516626298963;0.0;0.0;0.0;1.0;0.1951657939240348;0.8048342060759652;0.0;[0.];[0.];[0.74433249];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.4944100069133554;0.5055899930866447;0.0;0.0;1.0;0.0;0.4737003428549667;0.5262996571450332;[0.];[0.];[0.78211587];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[0.];[0.81989924];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.5994461398012169;0.4005538601987832;1.0;0.0;0.0;0.0;0.5746469456914364;0.4253530543085636;[0.];[0.];[0.85768262];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.7020148701358271;0.29798512986417286;1.0;0.0;0.0;0.0;0.6732440837414961;0.3267559162585039;[0.];[0.];[0.89546599];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.9431056145786025;0.056894385421397395;0.0;0.0;0.6809641523674114;0.3190358476325887;0.807206927021644;0.192793072978356;0.0;[0.];[0.];[0.93324937];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.];[0.9836272];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.005749372979815648;0.9942506270201843;0.0;1.0;0.0;0.0;[0.];[0.];[1.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.0;0.9957171883869985;0.004282811613001488;0.49851267755455714;0.5014873224454429;0.0;0.0;0.9778111387490156;0.02218886125098433;[0.];[0.];[1.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
1.0;0.0;0.0;0.04411963462129934;0.9558803653787006;0.0;1.0;0.0;0.0;[0.];[0.];[1.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.3323113208932788;0.6676886791067211;0.0;0.18479249503102388;0.8152075049689761;0.0;1.0;0.0;0.0;[0.];[0.];[1.];QC_Shew_11_03_pt5_3_12Oct11__11-06-28;_good_
0.8078244764070653;0.19217552359293466;0.0;0.8047859264988731;0.19521407350112685;0.0;0.6682912682952579;0.33170873170474213;0.0;[1.];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.05186063494212136;0.9481393650578785;0.0;0.8541520855748418;0.14584791442515813;0.0;0.0;0.9872209099101913;0.012779090089808758;[1.];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.6479371267263304;0.35206287327366953;0.10847422509805546;0.8915257749019445;0.0;1.0;0.0;0.0;[1.];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.2824986458316711;0.7175013541683288;0.0;1.0;0.0;0.0;[0.95843829];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.5398267750076098;0.4601732249923901;0.0;0.0;0.15277506961189108;0.8472249303881089;0.41933513478392515;0.5806648652160747;0.0;[0.92065491];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.16116484598213274;0.8388351540178672;0.0;0.0;1.0;0.0;0.15537385696554132;0.8446261430344587;[0.88287154];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.02663581569013815;0.9733641843098618;0.0;0.0;1.0;0.0;0.02431848399014509;0.975681516009855;[0.8324937];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.4173519658652045;0.5826480341347955;0.0;1.0;0.0;0.0;[0.79471033];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.74433249];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.6813602];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.05808390010560457;0.9419160998943955;0.0;1.0;0.0;0.0;0.0;0.9865633360891476;0.013436663910852438;[0.64357683];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.6045426693529865;0.3954573306470135;1.0;0.0;0.0;0.0;0.5795455798464074;0.4204544201535926;[0.60579345];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.31131733471837997;0.6886826652816199;0.0;1.0;0.0;0.0;[0.56801008];[0.];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.3546089932588138;0.6453910067411862;0.0;0.0;1.0;0.0;0.3414285057958908;0.6585714942041092;[0.49244332];[0.00755668];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.6885824411576966;0.3114175588423034;0.0;0.0;0.7205749531266874;0.27942504687331265;0.5827020661980409;0.4172979338019591;0.0;[0.44206549];[0.05793451];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.21603605419769845;0.7839639458023016;0.0;1.0;0.0;0.0;0.11918913342618971;0.8808108665738102;0.0;[0.3790932];[0.1209068];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.9650600012347283;0.03493999876527168;1.0;0.0;0.0;0.0;0.9262486436443798;0.07375135635562027;[0.34130982];[0.15869018];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.5362342005855543;0.4637657994144458;0.0;0.0;1.0;0.0;0.5138937298360786;0.48610627016392144;[0.30352645];[0.19647355];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.15758957221784667;0.8424104277821534;0.0;1.0;0.0;0.0;0.06505936788288962;0.9349406321171103;0.0;[0.26574307];[0.23425693];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.2279597];[0.2720403];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.22440917855530995;0.77559082144469;1.0;0.0;0.0;0.0;0.2161926584044205;0.7838073415955795;[0.19017632];[0.30982368];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.8213062279326138;0.1786937720673862;1.0;0.0;0.0;0.0;0.7879512208469409;0.21204877915305909;[0.13979849];[0.36020151];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.5456620365111238;0.45433796348887623;0.0;1.0;0.0;0.0;[0.10201511];[0.39798489];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.0;0.982256164892483;0.017743835107516977;1.0;0.0;0.0;[0.06423174];[0.43576826];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.781806802123663;0.21819319787633695;0.0;0.04296134837118171;0.9570386516288183;0.0;0.7527625597384309;0.24723744026156916;[0.02644836];[0.47355164];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.3093224415099984;0.6906775584900017;0.0;0.0;1.0;0.0;0.295861214743396;0.704138785256604;[0.];[0.52392947];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.0;0.6454949517510609;0.35450504824893914;1.0;0.0;0.0;[0.];[0.56171285];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;[0.];[0.59949622];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
1.0;0.0;0.0;0.45764297414893096;0.5423570258510692;0.0;1.0;0.0;0.0;[0.];[0.6372796];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.67506297];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.3222811328137527;0.6777188671862473;0.0;1.0;0.0;0.0;0.21762049130326033;0.7823795086967397;0.0;[0.];[0.71284635];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;0.0;0.15383840769530008;0.8461615923046999;0.0;1.0;0.0;0.0;[0.];[0.75062972];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;[0.];[0.7884131];[0.];QC_Shew_11_05_0pt5-04_23Oct11_Jaguar_11-10-12;_good_
